DATE_TIME,CO,NO2,SO2,CH4
10/29/2025,189.7742819,35.75263573,20.13845004,1957.938719
10/30/2025,403.0707683,27.19030764,24.99551724,2353.795008
10/31/2025,852.0258236,39.12801007,7.770359266,3322.067512
11/1/2025,1591.898452,40.57457451,2.963856441,2914.687086
11/2/2025,1713.749019,85.81179447,40.1146738,2731.345121
11/3/2025,912.8846085,2.448662829,43.11455574,1758.627556
11/4/2025,883.9028819,23.87846196,14.61180691,1815.345573
11/5/2025,1183.391353,1.44523607,6.92575049,2545.285975
11/6/2025,651.8335939,48.37098185,10.63372381,2813.743996
11/7/2025,299.8827581,70.31323968,36.93686584,2559.973484
11/8/2025,186.8716939,75.64590805,,2376.732167
11/9/2025,1184.01971,82.48463022,3.482489819,2674.818333
11/10/2025,1480.852021,33.27947565,22.13490724,2022.087487
11/11/2025,1239.442715,48.0667237,3.511863056,3320.696419
11/12/2025,1208.005096,74.35527531,2.50174225,2490.787359
11/13/2025,821.7672041,67.98598108,37.33141198,2802.474621
11/14/2025,1216.212072,30.84698675,5.86204889,2820.867559
11/15/2025,455.5745481,63.01270695,2.966859531,1827.315946
11/16/2025,1221.871682,79.61742403,18.7260037,2959.75237
11/17/2025,1000.359778,6.360583265,37.75496221,1723.746806
11/18/2025,1372.484629,59.36215235,39.32441915,2288.162215
11/19/2025,259.386655,31.58802413,8.205847369,1656.353892
11/20/2025,1433.687145,29.0680826,23.89285052,2277.746404
11/21/2025,1268.311464,,29.95363739,2497.671052
11/22/2025,1281.633444,31.29836284,10.13182122,3070.39188
11/23/2025,944.6730833,87.73852092,8.012604506,2496.57462
11/24/2025,1758.113916,61.8655259,35.46198173,3105.425489
11/25/2025,445.996955,52.53484757,10.56595593,2187.370954
11/26/2025,608.3346964,89.13718262,12.51081112,1635.821811
11/27/2025,487.0150178,21.60294798,4.344233271,2903.404867
11/28/2025,181.8871053,7.030384227,31.18120717,2572.430621
11/29/2025,1636.751308,4.936625824,20.15350868,
11/30/2025,236.1760157,80.55715703,21.50654498,2168.651177
12/1/2025,1132.267662,,14.55502795,2096.498836
12/2/2025,1172.439396,64.79860923,39.17359838,1643.032588
12/3/2025,742.5012842,69.81318392,,2464.566871
12/4/2025,122.5097188,68.39066322,36.14105095,1651.41715
12/5/2025,1531.773,7.691948216,38.91483963,2205.83267
12/6/2025,754.3941683,38.6913701,42.01842802,2688.139555
12/7/2025,1037.831937,35.73990202,24.03870536,2819.376438
12/8/2025,1307.914838,43.78917299,,2734.445283
12/9/2025,1247.974046,52.76513356,39.84139007,3260.85293
12/10/2025,1280.75993,4.846158969,28.05722713,1716.137767
12/11/2025,,84.60794272,7.48984295,2057.859697
12/12/2025,801.0639582,53.86606069,17.87217122,1629.290828
12/13/2025,507.6446414,34.87259659,20.23207941,3309.886583
12/14/2025,1747.02116,89.57349474,18.47372622,2435.777854
12/15/2025,590.5469129,27.18165645,39.49506766,2644.999573
12/16/2025,350.4297416,22.70028862,15.34144376,2057.253662
12/17/2025,319.8787478,88.27001723,3.962004606,1317.203119
12/18/2025,1704.895286,37.90866674,43.59509115,1411.952714
12/19/2025,697.4382497,55.90232591,1.980927539,3280.896992
12/20/2025,1347.064942,2.051193389,3.409540155,3282.664728
12/21/2025,1653.612196,52.12765394,14.54635275,2011.23943
12/22/2025,1291.67874,11.32584338,27.95200187,2786.788218
12/23/2025,760.5031625,32.98108291,44.99764977,2669.513336
12/24/2025,1701.840791,27.50388733,40.09149991,2530.221534
12/25/2025,1352.035263,15.2176969,,2759.57091
12/26/2025,505.3894596,32.1884894,42.80735266,2437.460558
12/27/2025,1500.415338,84.12518016,18.12368852,1469.666284
12/28/2025,1393.042857,69.81756088,24.32618175,2196.00705
12/29/2025,771.0054259,81.74027685,26.32306692,3320.212905
12/30/2025,440.3194594,7.541923926,27.63767952,1484.144927
12/31/2025,1311.414005,34.10868612,43.15560556,1309.634738
1/1/2026,1537.025125,31.22459075,39.23326506,2254.772891
1/2/2026,726.6991198,12.71787548,30.75383366,2352.632066
1/3/2026,842.8662023,78.40393765,36.6172179,2301.49023
1/4/2026,706.2160293,4.384844602,28.25938587,2861.065204
1/5/2026,507.5535916,18.87375329,14.92638453,2541.423549
1/6/2026,1210.74284,45.20320359,1.376802954,2697.944972
1/7/2026,763.7466413,86.00139591,20.26095914,2695.496428
1/8/2026,1218.23113,2.525210178,38.89733446,2419.787492
1/9/2026,715.8647036,68.89450939,4.826244417,2481.216342
1/10/2026,706.0534236,26.75933212,5.597770945,2317.21717
1/11/2026,431.9277208,,37.38124536,1910.775753
1/12/2026,1778.431676,8.39186719,9.74048996,2372.796914
1/13/2026,139.6193371,57.40572012,1.042612803,2506.612645
1/14/2026,1031.736758,32.02366631,16.12897672,1441.21126
1/15/2026,1053.54342,50.6805946,18.66051161,2315.751354
1/16/2026,227.082969,72.73028949,29.81016793,1899.646168
1/17/2026,1616.860715,86.02405276,20.80741239,2971.997381
1/18/2026,288.0589496,56.46356441,,3284.332475
1/19/2026,1163.814867,7.152823873,5.004798284,3142.75505
1/20/2026,271.4443515,38.17163636,11.00534926,3373.112135
1/21/2026,1308.449742,24.66363105,28.01726526,1615.619735
1/22/2026,1598.260159,70.26156588,30.27755317,1875.621481
1/23/2026,1281.992937,72.49328317,3.4766674,1672.700343
1/24/2026,552.4935883,54.34912187,29.25122145,1873.175189
1/25/2026,1646.93846,41.76132004,29.23503403,3178.985475
1/26/2026,1085.351216,14.74493152,,
1/27/2026,711.4677214,31.58713299,32.1710941,1694.322472
1/28/2026,,45.58722227,43.16766357,3380.461896
1/29/2026,518.5046614,51.49925484,9.058840861,2796.692619
1/30/2026,1426.754979,4.129828414,8.410724694,1406.397495
1/31/2026,177.366424,59.48373092,12.25353246,3180.95709
2/1/2026,1604.570021,27.45726636,24.75196852,2800.647514
2/2/2026,569.9160753,54.0093502,3.986112231,2776.977619
2/3/2026,1087.571482,55.09512225,13.02999667,2401.887498
2/4/2026,1648.125847,43.46369618,37.0286371,2151.949639
2/5/2026,1787.404779,60.04974066,11.78406617,2674.704008
2/6/2026,205.7808674,53.83438928,28.665851,1928.495262
2/7/2026,1678.418444,74.64798401,5.087659792,1916.159322
2/8/2026,979.1730305,30.70929547,8.491570702,1845.314094
2/9/2026,,26.19578332,8.66219088,3002.825179
2/10/2026,1029.782843,26.60518339,40.72596304,1984.711349
2/11/2026,549.0747707,41.24191373,1.845163843,2818.556528
2/12/2026,1200.262917,81.58326647,25.62624265,2123.579625
2/13/2026,887.075174,19.48543159,22.55154479,2162.121398
2/14/2026,1172.712159,87.35465185,4.677217858,2228.324662
2/15/2026,969.1017093,13.82979422,25.26847702,1864.280158
2/16/2026,478.0475059,46.06720704,6.74044245,2456.051186
2/17/2026,1348.642161,50.87201126,1.721198989,2651.86521
2/18/2026,1459.424323,10.47142151,18.4803246,1508.193681
2/19/2026,1590.25682,13.457465,18.0897753,1432.695968
2/20/2026,614.460463,55.01546898,15.85545025,3195.257379
2/21/2026,1135.761831,69.10406558,8.394191323,1561.011121
2/22/2026,244.5018421,23.93212281,31.50311314,1444.351588
2/23/2026,642.6023043,5.437036091,43.32847846,2511.603553
2/24/2026,1486.348669,19.97852428,39.21835645,3336.37234
2/25/2026,1583.090916,27.42846112,19.91331925,1841.970118
2/26/2026,1614.202839,,35.35423741,1546.66418
2/27/2026,1272.846834,11.08806019,7.22160214,2005.351624
2/28/2026,,77.71857254,43.03380904,2790.135375
3/1/2026,792.2319632,1.627171499,21.99346676,1454.140084
3/2/2026,376.4374899,61.16508691,24.26571856,1903.26306
3/3/2026,412.9548762,60.10507229,43.58925571,3149.242367
3/4/2026,480.4110575,22.98470125,31.32191121,2242.49396
3/5/2026,102.020724,9.842922226,22.56918289,3286.782233
3/6/2026,485.5288711,36.82756168,7.254767579,3074.555377
3/7/2026,1682.665008,8.911762639,24.48983608,1713.248122
3/8/2026,1355.48154,2.341521864,3.235502222,2508.808345
3/9/2026,1659.711242,86.80576422,40.27961488,1380.497094
3/10/2026,1125.946534,2.579015931,33.90804772,3147.163969
3/11/2026,872.51322,2.430799249,2.081485759,2334.684334
3/12/2026,632.9141203,9.334087021,13.53348796,3341.132372
3/13/2026,747.669175,63.58675715,19.70466769,2128.247548
3/14/2026,1192.78042,77.5808163,43.91976646,2177.702825
3/15/2026,1471.105266,78.13041376,1.988842428,1571.706827
3/16/2026,321.897134,6.47026233,12.44628235,2661.916148
3/17/2026,1341.960716,54.1798411,18.34135969,2649.482981
3/18/2026,109.2447958,50.16295512,37.06864507,1812.043442
3/19/2026,1206.12425,72.92631838,44.60136635,3032.087614
3/20/2026,,68.43006232,27.37075122,1810.770203
3/21/2026,441.0968783,36.29040388,25.0002538,1823.553348
3/22/2026,1172.919262,43.96906608,5.468603994,2871.218503
3/23/2026,130.2451394,25.00205198,29.34499889,
3/24/2026,1525.536132,55.86374527,12.02908055,1768.987347
3/25/2026,993.4282241,58.43645926,16.60481897,1944.258401
3/26/2026,730.594441,43.77885078,20.62798381,1302.509261
3/27/2026,823.774194,83.27975186,9.905080773,1319.661402
3/28/2026,550.6620939,62.74120264,17.03471004,2011.173084
3/29/2026,858.8929502,69.60154898,38.17691666,1798.211386
3/30/2026,1770.510501,28.25235544,5.728831626,2231.423009
3/31/2026,1378.492123,63.9930933,41.99109209,2186.859914
4/1/2026,985.57453,23.63937153,6.770639078,
4/2/2026,886.0503616,88.17422364,42.81437307,1593.148296
4/3/2026,214.6763944,29.02133793,25.49674346,2551.89002
4/4/2026,1158.827629,65.81823389,20.90441247,2769.606418
4/5/2026,1323.353058,1.923772215,1.278626992,1485.831367
4/6/2026,866.2511085,17.81474914,12.86996531,3060.072631
4/7/2026,1264.121543,4.197009479,25.48272241,1491.946661
4/8/2026,1345.371433,27.63177933,15.26570729,1645.202129
4/9/2026,354.6681392,23.31517916,26.25142964,1396.131831
4/10/2026,,5.967442346,28.18433553,1827.351529
4/11/2026,1566.511603,45.29830517,16.43208092,1806.315784
4/12/2026,119.7550876,16.16501479,25.62922096,2423.237684
4/13/2026,1459.85488,80.98977673,12.23342796,3038.407466
4/14/2026,1720.933591,75.78008354,35.33900873,1790.813657
4/15/2026,278.8063943,74.72332573,9.975684029,2193.011203
4/16/2026,,43.8696378,22.8203478,2435.993725
4/17/2026,844.215092,81.27158477,15.75349525,2266.549121
4/18/2026,1155.183184,21.91708126,14.0899886,2998.097645
4/19/2026,727.5925013,27.46766644,19.95050314,1303.548147
4/20/2026,772.0545095,30.71601075,29.45815052,1787.759038
4/21/2026,624.57131,78.9961191,20.23658263,1934.171677
4/22/2026,1106.539822,24.65893626,21.4143469,3014.643793
4/23/2026,414.150922,43.23040724,25.983019,1622.831346
4/24/2026,1744.656198,51.0849409,31.0213661,2314.512559
4/25/2026,1595.15628,42.55723572,18.55041328,2924.475606
4/26/2026,303.1839269,64.20183775,22.01603387,2383.14571
4/27/2026,1273.148814,34.44632643,14.68407027,2656.340241
4/28/2026,1636.806505,56.1401598,11.68827521,2835.056904
4/29/2026,1127.019363,68.04928408,35.82717463,2096.506754
4/30/2026,935.3931977,82.63643156,43.09791675,1508.494982
5/1/2026,1448.358852,23.8921257,20.47307622,2822.443222
5/2/2026,400.9421976,10.09133785,28.81304053,1543.632506
5/3/2026,681.4502766,,14.23971873,1903.724285
5/4/2026,534.4034973,45.17228407,26.34928603,2721.134848
5/5/2026,495.5534426,87.93751619,1.14493003,3031.400317
5/6/2026,1393.898766,84.71504932,25.98690168,1956.850347
5/7/2026,1703.865653,38.87375904,43.12214705,3016.388695
5/8/2026,912.2944352,35.51478956,7.075641008,1446.499103
5/9/2026,152.4342313,40.49309723,38.50036425,1953.969138
5/10/2026,1106.603157,43.89812698,17.62725819,2710.815326
5/11/2026,672.5144444,56.85183993,12.00351198,3062.442268
5/12/2026,957.0399448,24.4051444,18.18906369,2304.55604
5/13/2026,,88.76220619,2.594111623,2151.625387
5/14/2026,629.7818314,4.691125416,10.12384379,3015.236572
5/15/2026,1557.846039,12.34633193,33.73878871,1467.477711
5/16/2026,790.1265536,56.4367131,36.76696472,3084.1663
5/17/2026,1079.011345,78.68409292,38.1304874,2595.589986
5/18/2026,1274.967005,89.34255196,27.01776711,3066.745601
5/19/2026,1568.546259,45.18513727,35.55844115,2761.159661
5/20/2026,1516.972856,81.15707185,7.338072714,1374.864095
5/21/2026,1405.639369,63.32254763,19.40329429,2704.689409
5/22/2026,,18.60067759,7.662651459,2148.689762
5/23/2026,619.9015326,83.31430224,16.27229236,2071.132398
5/24/2026,1504.036734,9.070756672,23.2102575,1386.525765
5/25/2026,1070.261598,38.41512627,36.48954787,2191.746511
5/26/2026,,72.09982722,11.49053408,1846.84299
5/27/2026,121.3285938,59.50866252,34.78241523,1515.184847
5/28/2026,665.9151416,80.8286165,42.24246514,3181.680139
5/29/2026,767.9075896,17.30410741,18.82306526,1962.091244
5/30/2026,1462.211976,52.78462058,13.65828941,2194.038068
5/31/2026,1622.455005,32.69787789,44.29057127,1597.069083
6/1/2026,1383.884364,29.83203908,2.114974234,2807.498765
6/2/2026,1237.354281,36.23235579,25.18345032,2094.927012
6/3/2026,1502.958373,87.86866573,23.07837606,
6/4/2026,206.489478,74.19763046,15.19062171,2386.867962
6/5/2026,1427.05621,41.31878698,37.02078564,3111.40827
6/6/2026,214.13516,37.69277629,20.43436809,1600.242775
6/7/2026,324.8311103,51.83255581,11.80884701,1643.399244
6/8/2026,1336.074308,42.68461981,39.26378934,1932.555215
6/9/2026,526.8633975,32.53226366,23.47786537,1638.89497
6/10/2026,1030.771238,76.55228689,,2877.805322
6/11/2026,122.8275917,69.03823456,13.82897878,2883.996533
6/12/2026,222.2766156,31.64648573,19.63925264,1766.346277
6/13/2026,333.5375205,43.74425739,38.58982754,1485.154158
6/14/2026,680.4004524,39.92954017,,2139.166037
6/15/2026,1080.314481,60.60344506,39.52045048,1769.349856
6/16/2026,453.1044464,48.00970731,10.65973737,1765.768299
6/17/2026,1669.93149,88.51775833,23.22464629,2115.229886
6/18/2026,538.1644357,75.83606378,41.24680347,2227.923403
6/19/2026,1280.357161,36.50095833,23.97918567,3067.361813
6/20/2026,1391.733433,31.87967613,15.36295807,3238.068444
6/21/2026,1796.003292,58.09204448,41.39544185,
6/22/2026,1438.775237,43.64196465,40.44658474,2800.011627
6/23/2026,715.3677183,38.24326988,5.58063082,1742.53777
6/24/2026,667.7112016,72.16125383,,2283.869846
6/25/2026,1363.472405,78.4326515,36.48221092,2090.418159
6/26/2026,647.7893926,75.28303059,9.569125913,2486.415833
6/27/2026,745.9484486,54.91953655,20.72994862,2127.600577
6/28/2026,1278.6903,32.5982836,13.00143158,1809.20169
6/29/2026,774.6933906,75.41246564,38.79745236,
6/30/2026,302.8973202,34.08898041,36.67483428,1474.42212
7/1/2026,1070.746218,,39.58688068,2355.528958
7/2/2026,410.6244548,31.43007181,13.4694591,3237.91205
7/3/2026,896.7100705,69.01513393,44.83387817,1680.614317
7/4/2026,1694.817853,87.47793571,,3114.676439
7/5/2026,854.7891894,9.462054258,,2757.751718
7/6/2026,1175.03559,60.1130267,20.79938852,2842.077635
7/7/2026,585.8928994,70.09715291,41.94944654,1570.877179
7/8/2026,1134.699844,45.43201536,40.09348854,1439.796317
7/9/2026,1265.061401,59.12010679,44.82341685,1819.793046
7/10/2026,1494.814651,48.17639853,42.47458693,2044.916699
7/11/2026,631.4108407,42.40424019,11.38394253,1555.320092
7/12/2026,577.4748229,2.714671552,39.22552392,3211.453106
7/13/2026,605.5510418,57.04061674,3.497337349,2597.134082
7/14/2026,861.0150139,39.43427014,29.06108608,3396.929958
7/15/2026,1102.054813,70.49217691,42.2847784,3223.406354
7/16/2026,1604.351178,35.38681823,42.21290228,2198.291013
7/17/2026,1797.287361,14.77517117,40.07631797,1423.175736
7/18/2026,735.6423367,23.44863847,15.31433357,3091.818073
7/19/2026,271.0667301,78.08752273,41.3603047,2784.797718
7/20/2026,1496.808121,38.32410001,30.86111733,2276.256465
7/21/2026,987.5230642,58.95559843,36.00601739,2983.097415
7/22/2026,1344.897137,24.91216867,19.54033894,1992.448583
7/23/2026,1180.636398,33.83350505,5.036566946,3356.985076
7/24/2026,1205.230644,51.08487266,15.08295814,2215.884828
7/25/2026,1619.678028,51.67320006,19.69319283,2676.40517
7/26/2026,1004.911157,11.11140406,36.8035366,2755.01604
7/27/2026,431.9191124,8.454738147,20.79761043,2564.433059
7/28/2026,309.0505285,11.73630368,22.74263943,2326.001276
7/29/2026,1756.864725,34.01373529,42.5747693,2787.955038
7/30/2026,490.7951059,52.89767159,38.79321941,1980.626923
7/31/2026,484.8285273,36.38154482,33.24480659,2095.238892
8/1/2026,1226.740747,71.54954986,30.18612923,1926.567415
8/2/2026,912.2383677,70.81457795,33.43893631,2252.293982
8/3/2026,1312.823081,73.83174018,25.40682105,1986.020997
8/4/2026,,36.64746705,27.42865997,2193.297822
8/5/2026,949.7916355,14.51770304,23.79027856,3063.967179
8/6/2026,315.3763907,46.13434126,12.74617816,2567.9037
8/7/2026,1607.277263,55.28055815,4.450053174,3285.548772
8/8/2026,456.4018247,11.44481842,43.50325989,1535.169412
8/9/2026,832.0376555,54.69826865,19.85687305,2957.204487
8/10/2026,1650.85546,21.45375987,39.3197511,2286.542197
8/11/2026,1696.300974,30.46013499,23.38576018,3166.275289
8/12/2026,1083.567753,15.73420138,11.04296055,1924.586919
8/13/2026,1568.415619,24.41250097,33.70471277,2552.307847
8/14/2026,1262.013481,11.29936537,44.35797333,1549.021163
8/15/2026,915.2567465,20.79910306,41.13872388,2695.145273
8/16/2026,853.4934756,55.10106847,38.49076062,3136.312313
8/17/2026,303.9065443,23.73276747,43.68740969,2476.554688
8/18/2026,850.9870977,34.9293388,3.749087026,3127.822015
8/19/2026,837.9696736,17.1579047,17.43188007,3258.724597
8/20/2026,902.5557415,30.84696115,21.47442704,2851.929261
8/21/2026,616.5933152,85.98418507,39.23367254,2567.617344
8/22/2026,1611.993943,57.37384172,21.11995819,3005.271788
8/23/2026,116.3341693,41.45486619,35.01009278,2759.200949
8/24/2026,261.6284979,61.40629041,35.14486406,3238.629592
8/25/2026,1238.620806,35.33294241,6.743757326,3028.000434
8/26/2026,793.8101863,69.74459488,25.6390188,1475.158612
8/27/2026,1537.175208,69.47612566,20.35964889,2183.92831
8/28/2026,629.9871896,18.88108814,37.59137663,2434.997938
8/29/2026,1555.324957,64.19671933,28.85586006,3091.846644
8/30/2026,157.3543207,62.88456055,3.977990477,1303.486323
8/31/2026,1786.781327,56.78502433,25.74052077,2447.172609
9/1/2026,1742.32259,85.40164575,32.28362049,1401.608431
